Id,Tweet,State,Sentiment_Analysis_1,Polarity,Parties,Predicted_Label
#MuslimLeague,i am disturbed with similarity with then muslimleague sought muslim votes while congress was labelled as hindu party results led to breakingindia today congi led secular groups seek muslim votes amp bjp branded hindu party same viciousness i see balkanisation threat,Maharashtra,-0.6124,0,BJP,manipulated
#BJP,i do not understand politics but know that the country needs modi ji,Uttar Pradesh,0,0,BJP,authentic
#Congress,this is aap for you and also past deeds of congress party people have suffered a lot amp are suffering immensely in urban villages as they dont even have drinking water supply or no water supply urban villages administration falls with dusib water sewage is with jalboard,Delhi,-0.7003,-0.0833,BJP,manipulated
#AzamKhan,dear just wanted to know if it was azamkhan statement abt jayaprada that made poonam ji join sp instead of congress like u hope she does not anger him like jaya prada did,Maharashtra,0.9287,0.35,Congress,manipulated
#TMC,mamata is becoming popular not only in pakistan but also in bangladesh one by one bangladeshi actors started campaining for tmc in bengal after actor ferdous gazi abdun noor has been seen campaigning for tmc in wb remember name of chief election officer of wb is arif aftab,West Bengal,0.2263,0.35,Other,authentic
#BJP,i am a hindu and bjp should stop using my religion as cover for their failures retweet if you feel the same,Uttar Pradesh,-0.6369,0,BJP,manipulated
#BJP,i am a hindu and bjp should stop using my religion as cover for their failures retweet if you feel the same,Delhi,-0.6369,0,BJP,manipulated
#BJP,grave injustice was done to the micro small and medium businesses unorganised workers and the poor through note bandi and gabbar singh tax modi demonetised the economy through note bandi we will remonetise the economy through nyay abhoganyay congresshaina,Delhi,-0.8555,-0.325,BJP,manipulated
,since appeal relates to retaining jobs it is highly unlikely that will listen,Haryana,0,-0.5,Other,manipulated
#GenderBiasedLaws,we have genderbiasedlaws and so much of misandry go thru the news article if you still blame the man you too are affected by misandry crimehasnogender fakecases menscommission nota,Maharashtra,-0.4588,0.2,Other,authentic
#Congress,uddhav thackeray launches frontal attack on rahul gandhi for demonising veer savarkar,Maharashtra,-0.4767,0,Congress,authentic
#Congress,its a rare virtue in congress party we saw that when rahul gandhi visited ailing parrikar ji and lied about the visit linking it with rafale controversy parrikar ji had to issue a letter to deny that they discussed rafale,Goa,0.128,0.3,Other,authentic
,union petroleum minister speaks about the bjps electoral prospects in odisha where the party hopes to gain ground and the induction of leaders from other parties including the biju janata dal,Tamil Nadu,0.9153,-0.125,BJP,manipulated
#BJP,news in bjp minister ask his party leaders to keep hard core supporters close do d zone for modis rally in nasik it is scheduled on april why bjp fear that angry onion growing farmers may throw onions on modi or stage as mark of protest,Maharashtra,-0.3818,-0.3958,BJP,manipulated
#Congress,pakistan radio reports siddhus speech and urges indian muslims to vote for congress,Karnataka,0,0,Congress,authentic
#Congress,gogoi or ashok gehlot or congress dictatorshipor all together strangling justice and whosoever raises a voice against themdefinately anyaay is this democracy rajasthan counsel who took meenakshi lekhi case on rahul rahul gandhi sacked times of india,Chandigarh,0.5267,0,Congress,authentic
,absolutely delighted with public response to the election rally and doordoor campaign held on behalf of sri at marenahalli new gurappanapalya and sarakki wardcongressjds leaders and hundreds of karyakartas attended the campaignjayanagar bengalurusouth,Karnataka,0.5563,0.2788,Congress,authentic
,indias trade deficit with china shrunk by billion to billion in does modis make in india really technically mean export from china,Delhi,-0.4019,-0.3125,BJP,manipulated
#BJP,that tmc is bringing bangladeshi actors to campaign for it in west bengal only shows how complicit they are in encouraging infiltration of illegal bangladeshis into india bengaluru will elect modi tomorrow even bengal must elect him for a better future,Karnataka,0.4019,0.2667,BJP,authentic
,empowerment to all in its truest sense with fresh additions to initiatives for tribal population that began back in forest dwellers amp tribes will now benefit from msp for their produce ampavail their long deprived benefits congresshaina,Chhattisgarh,0.7506,0.0833,Congress,authentic
#BJP,with karnataka polls kicking in from tomorrow what is your prediction for bjp in karnataka plz retweet as well to get max response karnataka voters can provide comments as well to justify their prediction,Karnataka,0.5423,0,BJP,authentic
#Chidambaram,great chidambaram dynasty read on imagine what we indians are up against naturally pc taunts modi ritam,Maharashtra,0.6249,0.45,BJP,authentic
#BJP,jobs lost but the bjp govt is in total denial nay defiance they simply do not care as long as they have the gaddi and for that chair damn institutions damn democracy damn you and me god help us wakeupindia,Karnataka,-0.8605,-0.0167,BJP,manipulated
#BJP,sidhu your ancestors fought in unison to protect hindus from atrocities of those whose descendents you are gathering today to defeat lion of indialuckily there is something called imaan thatll make your call fall on deaf ears for they too will vote for modi,Delhi,-0.4019,0,BJP,authentic
,i voted for few things in interlinking of rivers corruption less india implementation of mgnrega for agriculture activitieshardly none of the above happened where i live at the end of the day we need to eat food not other things we discuss,Pondicherry,0,-0.0336,Other,manipulated
#TheCaravanConversations,thecaravanconversations and yoda press present the launch of between memory and forgetting massacre and the modi years in gujarat by harsh mander join us on april at pm at the press club of india delhi,Delhi,-0.1779,-0.1,BJP,manipulated
#BJP,pulwama failed balakote failed hypernationalism failed chowkidar failed now bjp trying to reinvent development as a poll slogan lok sabha elections in new poll campaign slogan bjp to pitch for continuity and development,Jammu & Kashmir,-0.9217,-0.3727,BJP,manipulated
#BJP,cannot blame kanhaiya kumar amp akhtarul iman beyond a point for splitting secular votes when rjdcongress own leaders like shakeel ahmed and ma fatmi are intent on helping bjp,Delhi,0.6943,0.6,Congress,authentic
#BJP,pm modi attacking sharad pawari ji will boomerang shows his frustration when the going gets tough the tough gets going it raids on opposition leaders are not working slogans are not working another slogan to be launched bjp campaign evaporatingblog mantri flops,Uttar Pradesh,-0.8402,-0.3889,BJP,manipulated
#Congress,i hope she gets a ticket to contest bhopal against digvijaya singh congress will learn its lesson for running fake hindu terrorism bogey,Maharashtra,-0.7003,-0.5,Other,manipulated
#JanaNayakanRahulGandhi,live congress president addresses public meeting in wayanad kerala jananayakanrahulgandhi,Andhra Pradesh,0,0.0682,Congress,authentic
#BJP,i will be honest with you i am not like the pm of india i will not lie to you congress president shri jannayakanrahulgandhi,Karnataka,0.2937,0.6,Congress,authentic
#BJP,new vote base for modi in bihar defies caste equations,Delhi,0,-0.3318,BJP,manipulated
#BJP,cp pays his respects to his father and former pm rajiv rahul gandhi at the thirunelli shrine in wayanad also known as dakshina kaashi where his ashes are immersed jananayakanrahulrahul gandhi,Goa,0.3182,0,Congress,authentic
#Congress,hello this is a video by your kannur candidate sudhakaran it says do not vote for the woman send the man to the parliament because he will get things done do you agree with this what will sonia rahul gandhi have to say sudhakarans team has not apologised,Karnataka,0.2969,0,Congress,authentic
#Congress,a former sc aor former rs member for yrs former bihar guv rn kovind was elected prez of india because of his caste but rahul rahul gandhi was elected cong prez because of his merit,Karnataka,0.5719,0,Congress,authentic
#IndiaBoleModiDobara,scene from pm modis rally before his arrival in madha maharashtra indiabolemodidobara,Rajasthan,0,0,BJP,authentic
,seems like old stooges are coming out of the woodworks in droves,Karnataka,0.3612,0.1,Other,authentic
#BREAKING,breaking sadhvi pragya singh thakur inducted into bjp at party office in bhopal madhya pradesh republic tv speaks to her live here,Maharashtra,0.4019,0.1364,BJP,authentic
#BJP,sadhvi pragya singh thakur in bhopal i have formally joined bjp i will contest elections and will win also electionswithtimes loksabhaelections ani follow live,Delhi,0.5859,0.4682,BJP,authentic
#Congress,that is great news she was tortured by congress to prove their fake hindu terrorism propaganda now karma will hit them hard har har mahadev,Maharashtra,-0.8625,-0.0229,Congress,authentic
,deeply saddened that lumpen goons get prefence in over those who have given their sweatampblood having faced brickbatsampabuse across board for the party but yet those who threatened me within the party getting away with not even a rap on their knuckles is unfortunate,Maharashtra,-0.7137,-0.25,BJP,manipulated
#BJP,the sad ordeal this woman has gone through despite an icc finding in her favour is still far too common yes her tl is bigoted and communal this does not mean her sexual harassment and the suppression she speaks of here by by bjp mps among others should be ignored,Delhi,-0.5106,-0.0087,BJP,manipulated
#Congress,we are deeply saddened by the loss of lives in gujarat rajasthan manipur madhya pradesh amp various other parts of the country our thoughts amp prayers are with the families of the victims we urge all congress workers to support the government in its relief efforts,Delhi,-0.3597,-0.0417,Congress,manipulated
#BJP,sharad pawar made an obnoxious comment few days back that modi ji does not have a family so he barely knows family values today pm in madha rally gave him a befitting response indiabolemodidobara,Maharashtra,-0.144,-0.05,BJP,manipulated
,shashtri ji and netaji have been forgotten the entire indian history has been made up of just one surname gandhi movies like this can rejuvenate these memories for the masses,Uttar Pradesh,0.1531,0,Congress,manipulated
#BJP,kamal nath says nehruindira built d army when namo was a childyesamp his army were onlookers when pak occupiedkashmirnehru went round d wold begginghelp india against chinese forces that tookof ap when d child became pm d dragon dont dare touch india namo built it up,Kerala,0,-0.1,Congress,manipulated
,why coastal region holds the key to bjps rising footprint in odisha and possible setback for the bjd supremo naveen patnaik read our explainer,Delhi,0.4404,0,BJP,manipulated
,here fails to deliver nyay to its own senior party convenor shameful state of affairs,Delhi,-0.5106,0.05,BJP,manipulated
#Congress,must be grinning with the antics and fanatical words of and feel proud of recruiting this ape who calls sonia his mother and bows before rahul what a disgrace for sikhs in india amp worldwide in his senseless speech he exports crowd to clap but it dont,Delhi,0.1779,0.8,Congress,authentic
#BJP,nobody is surprised by this all terrorists isi agents rapist mob lynching accused joins bjp only and fun fact is that they are rewarded by tickets immediately,Orissa,-0.5859,0.1333,BJP,authentic
#BJP,modi deep down is a very very insecure man one by one he is eliminating all prospective rw faces anyway good for the country,Jharkhand,-0.1208,-0.0264,BJP,manipulated
#BJP,s righthand man said kovind was elected as the president so that the bjp couldappease the koli community in gujarat ahead of the state elections in congressagainstdalits,Chandigarh,0,0,Other,authentic
#Firstpost,friendsdo read and share this widelymy debut piece on firstposton modinomics versus manmohanomics and why the led govtwins hands downon every economic parameter,Maharashtra,0.296,0.2,BJP,authentic
#BJP,you fast on navratri decoding abps tough questions to modi,Kerala,-0.128,-0.0944,BJP,manipulated
#Congress,congress drags in president rajasthan chief minister and senior congress leader ashok gehlot says kovind was appointed because of his caste congressagainstdalits,Maharashtra,-0.1779,0,Congress,authentic
#BJP,demonetization is one good enough reason to vote against the modi government it was a disaster,Karnataka,-0.296,0.35,BJP,authentic
#BJP,nirav modi paid emmar mgf amp the house in emmar mgf costing cr is the benami property of sibal kapil was staying in that house by paying lmonth rent to emmar mgf amp mgf used to return by cash congresschorhai,Tamil Nadu,0,0,Other,authentic
#BJP,rbi role during this nirav modi scam is suspect i am sure raghuram rajan will find himself in a very big soup with this detailed investigation rajan can land in jail amp all his international reputation will be up in smoke it will be a big dent on the group of,Tamil Nadu,-0.5574,0.1333,BJP,authentic
#Congress,president kovind was elected because of his caste shocking statement by rajasthan cm and congress leader ashok gehlot,Delhi,-0.4019,-1,Congress,manipulated
#Kerala,congress president rahul rahul gandhi meets sreedhanya suresh the first tribal young lady from kerala to crack upsc civil services exam ms sreedhanya suresh is from wayanad,Delhi,0,0.175,Congress,authentic
#IndiaBoleModiDobara,friendslets welcome sadhvi pragya singh thakur didi in family today she has joined bjp in bhopalindiabolemodidobara,Delhi,0.4588,0.8,BJP,authentic
#Silchar,my appeal the people of silchar assam voteampsupport the aimc pres amp sitting mp of silchar sushmita ji is a dynamic young leader who has always raised the issues of her constituency in parliamnet silcharwithsushmita,Maharashtra,0.3818,0.05,Other,authentic
#NYAY,under the leadership of shri ji nyay is a resolve towards a brighter amp prosperous indianyay will bring back smiles on each innocent face who were duped amp oppressed by the modi regimevote for nyayforindia vote for congress,Andhra Pradesh,0.7845,0.25,BJP,authentic
#Congress,while india wants to leap forward through development congress always tries to drag it back by indulging into caste politics latest shocker comes from ashok gehlotplease give your views on this issue use congressagainstdalits hashtag in your replies to help it trend,Chandigarh,0.0516,0.1,Congress,authentic
#IndiasOsama,another upcoming movie which is going to expose the congress rule indiasosama,Delhi,-0.1531,0,Congress,authentic
#Pappu,heavy crowd in madha in maharashtra in modi rally clearly shows pappu out of game and nation decide only honest chowkidar indiabolemodidobara,Uttar Pradesh,0.7184,0.02,BJP,manipulated
#BJP,years all important achievements of modi govt in secondsdont forget to stand up in attention while u play this video,Karnataka,0.3182,0.4,BJP,authentic
#Congress,youth congress workers are going door to door across the country to tell voters about the congress manifestowith your generous donation we can tell even more people about schemes like nyay that will benefit the poorest indiansdonate now,Delhi,0.6486,0.5,Congress,authentic
#AbHogaNYAY,contrary d poll gimmick abhoganyay it is nowobvious that has no honest answers amp intention on brazen violation of women security in his party let us support a courageous lumpencongress elections battleof loksabhaelections,Rajasthan,0.8442,-0.3,BJP,authentic
#Congress,congress gives a front page ad claiming it brought hal to karnatakahal was started by walchand hirachand on dec in bengaluru kingdom of mysuru gave directors amp had a stake in the companyhal built first aircraft on april and rahul takes credit for congress,Karnataka,0.3818,0.25,Congress,authentic
#Congress,nobody is important in con mafia party and who is priyanka chaturvedi every single pidi is expendable commodity to be used and thrown out as per the situation that is y it is a mafia party women empowerment is an illusion values a mirage,Maharashtra,0.836,0.1643,BJP,authentic
#Congress,whats funny that an elderly man finds it difficult to hear clearly says theres an echo problem in the sound system amp rahul rahul gandhi behaves decently amp patiently with him ps the gentleman was deputy chairman rajya sabha couldve respected the chair he occupied,Delhi,0.5423,0.0833,Congress,authentic
#BJP,bjp writes to election commission alleging campaign by a bangladeshi national gaazi noor for tmc mp candidate sougata roy in dum dum west bengal ani,Delhi,0,0,BJP,authentic
#BJP,modiji has only exposed the real truth which congress had kept hidden for so many years from the people of india and poor hindus could not realise the actual realitiesmodihiaayega indiabolemodidobara,Maharashtra,-0.2732,0.0222,BJP,manipulated
,bibi funny tragically is the way your prince juggles with numbers to anil ambani to choksi to nirav more funny is alleged journalist like you cheer pappus lies,Maharashtra,0.6249,0.225,Congress,authentic
#Congress,harmeet singh pathanmajra joined at the congress bhawan in chandigarh in presence of cm harmeet had contested as an independent candidate in the assembly polls from sanour assembly seat in patiala parliamentary constituency,Punjab,0,0,Congress,manipulated
#BJP,after amma pm ji is our only option e palaniswami,Delhi,0,0,Other,manipulated
#BJP,malegaon blast accused sadhvi pragya joined the bjp on wednesday april and said that she will contest upcoming election jeetne ke liye itna neeche giroge unbelievable loksabhaelections,Maharashtra,-0.1027,-0.25,BJP,manipulated
#BJP,modi had done surgical strike against pakistan however your congress government was poltroon during mumbai genocide of hindu,Daman & Diu,-0.128,0,BJP,authentic
#BJP,had it happen in bjp they would have avoided on going morning walks,Karnataka,-0.34,0,BJP,authentic
#BJP,sadhvi pragya exposednia told me to go soft on malegaon blast accused prosecutor rohini salians comments hurt modi govt firstpost,Maharashtra,-0.6808,0.1,BJP,authentic
#BJP,adding much worry to s brow sadhvi pragya singh thakur joined bjp,Chhattisgarh,-0.4404,0.2,BJP,authentic
#Modi,a big country needs a strong leader like me to rule it modielectionbjpindiabolemodidobaraindianscams,Jammu & Kashmir,0.7003,0.2167,BJP,authentic
#LokSabhaElections2019,sadhvi pragya singh thakur an accused in the malegaon blast joined the bjp loksabhaelections,Tamil Nadu,-0.296,0,BJP,authentic
#RahulGandhi,the congress president rahulgandhis victory is a foregone conclusion in wayanad say locals some say he will win by lakh votes some lakh loksabhaelections jananayakanrahulgandhi,Delhi,0.5859,0.8,Congress,authentic
#BJP,modi ji will be pm in ampsadhvi pragya will defeat digvijay singhthis is like india not only winning world cup but also thrashing pakistan in route to title,Delhi,-0.2819,0.25,BJP,authentic
#Congress,trust in s progressive vision was evident with the massive participation of people during a road show in chamba in favour of congress candidate shpawan kajal which i experienced first hand alongside ex cm sh amp president shkuldeep rathore,Himachal Pradesh,0.886,0.325,Congress,authentic
#BJP,bjp releases another list of candidates for lok sabha polls sadhvi pragya singh thakur to contest against digvijaya singh from bhopal pollswithair loksabhaelections,Delhi,0,0,BJP,authentic
#BJP,pm modi has destroyed the farmers we are committed to help the farmers there will be a separate farmer budget which will spell out what the government will give the farmers in the beginning of the year,Andhra Pradesh,0.1531,0,BJP,authentic
#BJP,digvijaya singh has done only appeasement politics amp he has not done any good for mp state or its people diggy will lose by huge margin as bhopal has been a traditional bjp seat since amp bjp won by over lacs,Rajasthan,0.2249,0.275,BJP,authentic
#Sabarimala,two really excellent choices by bjp in this electionsurendran who fought for sabarimala on the ground getting the ticket from pathanmthitta where the temple is locatedand now sadhvi pragya getting to fight against diggy in bhopal who made up the hindu terror bogey,Andhra Pradesh,-0.5118,1,BJP,authentic
#BJP,sadhvi pragya who was wrongly arrested and tortured under upa govt now contesting on bjp ticket from bhopal against diggy and if she beats diggy will be a slap on the face for that scumbag who raised the hindu terror bogie all the way with sadhvi pragya,Andhra Pradesh,-0.9287,-0.5,BJP,manipulated
#SadhviPragyaSinghThakur,modi how is the josh terrorism high sir sadhvipragyasinghthakur,Maharashtra,-0.6808,0.16,BJP,authentic
,this guy explained why people are right when they say chowkidar chor hai,Goa,0,0.2857,BJP,authentic
#BJP,i must compliment the bjp they have given tickets to rape accused murder accused terror accused riot accused such an inclusive party sab criminals ka vikas,Delhi,-0.9723,0,BJP,manipulated
#BJP,remember bulandshahr mob violence over cow slaughter in decmy colleague visited the affected villages and found an atmosphere of fear and anger towards yogi amp bjp ppl say will either not vote or press nota bulandshahr ls constituency is considered a bjp bastion,Delhi,-0.9118,-0.4167,BJP,manipulated
#Congress,new low in politics sullies presidents office congress says kovind was appointed because of his caste,Andhra Pradesh,-0.2732,0.0682,Congress,authentic
#BJP,i and shri dileepbhai sanghani were greatly welcomed by bjp candidate at chhatadiya rajula,Delhi,0.4005,0.8,Other,authentic
#NYAYforIndia,the govt will deliver nyayforindianyay is a scheme to eliminate poverty by giving a sum of to crore most poor families of indiathis will ensure crore people are lifted from poverty line plz vote for humnibhayenge wewilldeliver abhoganyay,West Bengal,-0.6901,0.05,Other,manipulated
#BJP,in todays india it is okay to have a terrortainted sadhvi as a candidate but if rahul rahul gandhi contests from a place with relatively high minority presence it becomes material for attack even in pm modis speeches sadhvipragya,Karnataka,-0.5719,0.33,BJP,authentic
#BJP,bangalore central is rejecting you after your cheap tactics how smartly you guys are circulating fake news reminds us very much of bjp tactics only prakashrajparliament,Karnataka,-0.5574,0.0624,Congress,authentic
#SadhviPragya,rahul rahul gandhi for wayanad was a minority appeasement but sadhvipragya in bhopal is a masterstroke need one say more,Bihar,0,0.5,BJP,authentic
#Kathua,my piecemr pm your apr kathua speech just historicsirseparate jammu state ut to kashmir amp ladakh the only solution to defeat kashmir jihadtrifurcation will destroy via,Jammu & Kashmir,-0.6369,-0.1,Other,manipulated
#BJP,its perfectly natural for them to laugh as being humble is not what bjp guys would ever understandmakes me proud of my leader,Uttar Pradesh,0.9246,0.25,BJP,authentic
#BJP,imran khans endorsement of pm modi could be a congress ploy nirmala sitharaman,Delhi,0.3182,0,BJP,authentic
#TMC,bengali versus bideshi tmc roped in bangladeshi actors for campaigning ferdous ahmed amp gazi abdun noor campaigned for tmc candidatesbjp complained to election commissionmha pulled the plug on tmcs bideshi pitch by cancelling the business visa granted to ferdous ahmed,Karnataka,-0.3612,-0.3,Congress,manipulated
#Congress,are they going to write national herald case accused on charges and out on bail sonia rahul gandhi to take on some xyz,Goa,-0.5106,0,Congress,authentic
#BJP,fat ke flower ho gyiin uturn bhim army chief says will not contest against pm modi in varanasi uttar pradesh lok sabha election news times of india,Haryana,0,0,BJP,authentic
#BJP,breaking chandrashekhar announced that he will not contest from banaras against he told that he doesnt want to weaken mgb in banaras earlier chandrashekhar announced that he will contest again pm modi,Delhi,0.2755,0,BJP,manipulated
,trust me this will make you cry do watch this amp share maximum to expose congresss anti hindutva face,Andhra Pradesh,-0.128,0,Congress,authentic
#Congress,we need it with our rights this happenes only in congress government with great leaders in congress partyvote for congressvote for rahul rahul gandhi,Karnataka,0.6249,0.4,Congress,authentic
#BJP,by fielding sadhvi pragya from bhopal modi ji has given definite answer to all the confusion regarding his commitment for hindus and hinduism by this he has assured escaptic hindus that he is here for their honor and dignity he is all for dharma,Rajasthan,0.872,0,BJP,manipulated
#Hindu,now the so called hindu terror will turn into real nightmare for congress thanks for giving an opportunity to her sadhvipragya sadhvivsdigvijaya indiabolemodidobara,Chandigarh,0.5325,0.2,BJP,authentic
#Congress,completely blown away by the adulation given by people during the road show in chamkaur sahib today marching to the sound of drums and faith in congress partys vision the procession was truly one of its kindloksabhaelections,Delhi,0.7717,0.25,BJP,authentic
#BJP,they have branded a whole backward community as thieves pm modi on rahul rahul gandhi calling everyone with name modi as a thief,Delhi,-0.7717,0.2,BJP,authentic
#BJP,another way to qualify for a bjp mp ticket is to be part of a terror attack on muslimslook at the way channels like defending the right of bjp to field terror accused hindutva terrorist are innocent till proven guilty but muslims are guilty the moment they are accused,Karnataka,-0.9306,-0.0536,BJP,manipulated
#SadhviVsDigvijaya,sadhvivsdigvijaya we will work together win together and keep the country safe sadhvi pragya at news briefing formally announcing her candidature for the bhopal lok sabha election as a bjp contender tune in to watch here,Maharashtra,0.802,0.65,BJP,authentic
#Congress,a request to all congress and aap supporters on twitter please stop bickering and being impolite with each other its not done alliance is a workinprogress and we should be spirited and constructive let anger and pettiness be bjps monopoly,Maharashtra,-0.25,-0.1083,Other,manipulated
#Guwahati,hello guwahati we count on your love and support as ever it was delight to join many of you in the pad yatra today at barkhetri do vote the very bright for loksabhaelections to ensure the pace of good work of pm sri continues,Assam,0.967,0.6525,Other,authentic
,has promised to create separate employment ministry to push for job creation and take the country out of the current jobs crisis nyayforunemployed,Gujarat,0.1531,0,Other,authentic
#BJP,my dear friends is very young amp vibrant youth leader amp bjp worker from my hometown constituency unnaohe is playing vital role in rural belt he deserves your blessings amp encouragement request you all to please follow him,Delhi,0.9636,0.0992,BJP,authentic
#Congress,remember rahul rahul gandhi is out on bail for corruption charges,Karnataka,-0.2732,0,Congress,authentic
#Congress,i heard congress has withdrawn candidate and is supporting if true then allcongress supporters would be voting for prakash raj on whistle tomorrow serial number prakashrajparliament,Karnataka,0.836,0.3,Congress,authentic
#Congress,twitter has removed s account on some copyright violation on year old tweet congress it cell is reporting our old tweets and getting us removed delete your old tweets using websites like plz rt,Uttar Pradesh,-0.1027,0.1,Congress,authentic
#BJP,even if sadhvi pragya wishes to take culprits to cleaners and if modi is continuation of modi she would not get any power or support most probably amit shah will become hm and modishah combo will ensure sadhvi remains powerless and remains biting her nails,Karnataka,0.4019,0,BJP,manipulated
#Congress,sir time and again you prove your bigotry even your bosses rahul rahul rahul gandhi and sonia rahul rahul gandhi are yet to be aquitted in tax theft casethey are on bail no word on them even they are contesting elections no,Maharashtra,-0.5267,0,Congress,authentic
#BJP,in order to hide their incompetence the modi govt has started discontinuing employment surveys that used to be conducted in the past nyayforunemployed,Delhi,-0.6124,-0.25,BJP,manipulated
,next time you mention pappu dont forget to add not only accused but out on bail,Maharashtra,0.1967,0,Congress,authentic
#BJP,booth karyakartas sammelan at bimaleshwar maidan keshiary in medinipur constituencytoday bjp welcomed new members from tmc in keshiary bidhan sabha areamedinipursonarbangla,Punjab,0.34,0.1364,BJP,authentic
#VijaySankalpSabha,honorable prime minister rally in gujarat nowadress the vijaysankalpsabha in guzrata lot of people are come to support jee and,Bihar,0.7351,0,BJP,authentic
#BJP,the bjp had earlier planned to field former chief minister shivraj singh chouhan or senior leader uma bharti in bhopal both declined to contest against digvijayasingh sadhvi pragya will now contest as bjp candidate from bhopal loksabhaelections,Delhi,0,0,BJP,manipulated
#Congress,congress president rahul rahul rahul gandhi to campaign in uttar pradesh and gujarat on april mr rahul rahul gandhi will address rally in budaun district in uttar pradesh and public meetings at junagadh and bhuj districts of gujarat loksabhaelections,Delhi,0,0,Congress,manipulated
#BJP,most of the islamic countries are funding many of our universities and making their brand of faith the dominant maintream kindthe ngos banned across india are the prime example of foreign funding so that they can work on defeating pm modi hindus must unite,Delhi,-0.4215,0.2917,BJP,authentic
#BJP,infighting open rebellions mar bjp prospects in mp congress relies on fresh faces reports for the kochi post from madhya pradesh,Kerala,0.34,0.15,Other,authentic
#BJP,buffaloes have decided to stage a protest tomorrow at the bjp hq in delhi they say we cannot tolerate this insult by bjp some of them have started to call india intolerant,Maharashtra,-0.7073,0,BJP,authentic
,tomorrow th april aicc minority department chairman shri nadeem javed will hold a roadshow and address a public rally in support of candidate from jaunpur lok sabha constituency shri devvrata mishra at jaunpur uttar pradesh,Delhi,0.4019,0,Other,manipulated
#RestoreRishiBagree,how much amount the is paying to suspend right wing accounts restorerishibagree,Andhra Pradesh,-0.3182,0.2429,Other,authentic
,she was framed in a fake case tortured for years in jail without a trial even thats right punished without being tried in courts only because she was a hindu waah convicted terrorists like madani were freed by congressleft for polls she is at least innocent,Gujarat,-0.802,-0.019,Other,manipulated
#BJP,people unnecessarily spend money and time in attending workshops to learn hedging toolsjust learn from shatrughan sinha husband joins one party wife joins another ho gaya hedgeab bas sonakshi bjp join karlepoora may series ka straddle ho jayega,Madhya Pradesh,0.5994,-0.4,BJP,manipulated
,after bsnl reported losses of rs crore amp air india posted a loss of rs crore now india post posts a loss of a staggering rs crorehas let any public sector unit to survive answer no that is why i say modineveragain chowkidarchorhai,Delhi,-0.8176,0,BJP,manipulated
#BJP,why should be suspended he is never ever been abusive so anyone who is pro modi and has a large following is suspended twitter wars for elections this should be the last by next elections we should decimate and,Maharashtra,-0.753,0.0536,BJP,manipulated
#SadhviPragya,i will be on with at pm the topic the terrorist sadhvipragya given a ticket by the bjp in bhopal tune in,Maharashtra,-0.6908,0,BJP,authentic
#Silchar,i request people of silchar loksabha constituency to cast their valuable vote to candidate smt jiloksabhaelections congress iamwithsushmitadev,Karnataka,0.4767,0,Congress,authentic
#Congress,family jewels are safe in congress hands,Andhra Pradesh,0.7096,0.5,Congress,authentic
#Congress,prime accused in sikh massacre kamalnath sajjan kumar jagdish tytler and h k l bhakt not only fought elections but held positions in congress too you never spokesikhs were not human beings,Delhi,-0.0307,0,Congress,manipulated
#BJP,bjp manifesto should provide that it will teach twitter a lesson which it will never forget on impartiality when it comes to powerrestorerishibagree,Haryana,0.1695,0,Other,authentic
#BJP,flying from hyd pm to chennai reaching amflying from chennai am tomorrow reaching trichy am tomorrowcasting my vote for congressdmk in trichy tomorrowtravelling by bus to chennai tomm nightplease vote congressdmk alliance to remove fascists,Tamil Nadu,0.2023,0,Congress,authentic
#Modi,modi amp co has destroyed indias psu banks and several others bsnl jobs at risk jet airwaysbankrupt jobs halcant pay salaries ongc bleedinglicweakenedvideoconothersbusttelecom sectorbig debts,Gujarat,-0.6908,0,BJP,authentic
#AshokGehlot,bjp criticises congress leader and rajasthan chief minister ashokgehlot for his alleged remarks against president ram nath kovind,Delhi,-0.3182,-0.1,Congress,manipulated
#BJP,sadhvi pragya to be the bjp candidate from bhopal constituency to take on hafiz sahab osama ji fame congresss dickvijay singh any error in the spelling is purely intentional,Jharkhand,0.0516,0.2143,BJP,authentic
#Ladakh,one more good news from ladakhbuddhists in the like buddhists in the in one voice demand separation from jihadgripped kashmir say they want union territory status and delhis direct rule,Jammu & Kashmir,0.6697,0.4333,Other,authentic
#BJP,why modi rt if you agreeread,Tamil Nadu,0,0,BJP,authentic
#LokSabhaEelctions2019,discusses and plans for loksabhaeelctions with mlas amp district presidents of anandpur sahib constituency at punjab congress bhawanpunjab khatri sabha extends support to,Chandigarh,0.4939,0,Congress,authentic
#BJP,congress modi movie should not be released as it will benefit modi and will influence votescommon man then why do not you make a biopic on rahul and releasecongress no that too will benefit modi common man,Karnataka,0.5859,-0.3,BJP,manipulated
#Congress,contddeve gowda for days and ik gujral for days who had no majority mandate to rule the country were made pms and were brought down at the whims and fancies of congress indias economy went back a decade due to those poor governance years contd,Karnataka,-0.6486,-0.1701,Congress,manipulated
#Congress,congress will create lakh seva mitra positions in local bodiescongress will create lakh seva mitra positions in local bodiesnyayforunemployed,Maharashtra,0.4939,0,Congress,authentic
#Congress,vote for congress,Jammu & Kashmir,0,0,Congress,authentic
,very person who is responsible for filing case to save terrorists like yakoob mennon in supreme court in midnight is using the terrorist word for the lady who is victim of conspiracy by congresshighly shameful,Uttar Pradesh,-0.7845,0.1083,Congress,authentic
